Day,School,SchoolType,StartTime,IndoorTempDuringSurvey,AvgIndoorRelativeHumidity,IndoorAirSpeed,MaxOutdoorDailyTemp,MinOutdoorDailyTemp,AvgOutdoorDailyTemp,AvgDailyRainfall,AvgOutdoorRelativeHumidity,Grade,Age,Gender,TotalCLO,FanAtHome,CoolerAtHome,AcAtHome,TSV,TPV,TCV,TA,TSL,SWC,FSP,Sweating,FanSatisfaction,
1,1,0,5,32.1,30.1,1.17,39.7,20.9,30.8,0.0,42.4,4,9,0,0.52,1,1,0,3,-1,2,1,-2,2,2,1,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,0,1,1,1,-1,2,1,1,2,1,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.44,1,0,0,2,-1,2,1,1,2,1,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,11,1,0.3,1,1,0,2,-1,1,1,1,2,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,0,1,0,-1,1,1,1,2,2,0,-2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,0,0,0,1,-1,1,1,3,2,2,1,3,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,9,0,0.52,1,0,0,1,-1,1,1,1,2,2,0,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,1,0,2,0,1,1,1,2,2,1,3,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.44,1,1,0,0,-1,2,1,1,2,1,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,11,0,0.52,1,0,0,0,-1,1,1,2,2,2,0,3,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,9,1,0.44,1,0,1,1,-1,-1,1,-1,2,2,1,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,1,0,1,-2,1,1,-1,2,2,0,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,11,1,0.44,0,1,0,2,-1,1,0,1,1,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.44,1,1,0,2,0,2,1,1,2,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.44,1,1,0,1,-1,1,0,1,2,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,9,0,0.52,1,1,0,2,-1,2,1,2,2,2,1,-2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,1,0,1,-1,1,1,1,2,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,0,1,3,-1,1,0,1,1,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,9,1,0.44,1,0,1,2,-1,1,1,1,2,2,0,-2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.44,1,0,0,1,0,1,1,2,2,2,0,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.44,1,0,0,0,0,2,1,2,2,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.3,1,1,0,2,-1,1,1,1,2,2,1,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.44,1,0,1,1,-1,1,0,1,2,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.44,1,1,0,1,-1,1,1,2,2,2,0,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,11,1,0.44,1,0,0,0,-1,2,1,3,2,1,0,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,9,1,0.44,0,1,0,2,-1,3,1,2,2,1,0,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,1,0,2,-1,1,0,1,1,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,9,0,0.52,1,1,0,0,0,2,1,1,2,2,0,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,9,0,0.52,1,0,0,0,-1,2,1,1,2,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,1,0,1,-2,1,1,1,2,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.3,1,1,0,2,-1,1,1,1,2,2,1,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,11,1,0.44,1,0,1,3,-1,-1,0,-1,1,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.3,1,0,0,2,-1,2,1,1,2,1,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,9,0,0.52,1,0,1,0,0,2,1,2,2,2,0,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,0,0,2,-1,2,1,1,1,1,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,9,1,0.44,1,1,0,0,-1,2,1,1,2,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,0,1,3,-1,1,0,1,1,2,0,1,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,1,0.44,1,1,0,1,-1,1,1,2,2,2,0,2,
1,1,0,6,32.8,30.2,1.09,39.7,20.9,30.8,0.0,42.4,5,10,0,0.52,1,1,0,1,-2,1,1,1,2,2,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,1,0,0,2,-1,1,1,-1,3,1,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,1,0,0,2,0,1,1,1,2,1,1,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.38,1,1,0,3,-2,1,1,1,2,2,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,0,1,0,3,-1,1,1,2,2,1,0,2,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,0,1,0,2,-2,1,1,-1,2,1,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,2,-1,1,1,1,2,1,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.3,0,1,1,2,0,2,0,2,2,2,0,-1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.3,0,1,0,1,0,1,1,1,2,2,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,9,1,0.44,0,1,1,3,-1,1,1,2,2,2,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,7,1,0.44,0,1,0,3,-2,2,0,-1,1,2,0,2,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,1,1,0,3,-1,1,1,1,2,2,1,-1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,0,1,0,2,-1,2,1,1,1,1,0,-1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,9,0,0.38,1,0,0,2,-1,1,1,2,2,2,0,2,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,0,1,0,2,-1,1,1,-2,2,2,1,-1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.38,1,0,1,3,-2,-1,1,1,2,2,0,-1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,0,1,0,3,-1,-1,1,-1,2,2,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,1,0,0,2,0,1,1,-1,2,1,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.38,0,1,0,3,-1,1,1,-1,2,1,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,3,-2,2,1,1,2,2,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,0,0,1,3,-2,-1,0,-1,3,2,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,1,0,0,2,0,1,1,1,2,1,1,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,7,0,0.38,0,1,0,2,-1,1,1,2,2,2,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,9,0,0.52,1,0,0,2,0,2,1,1,2,1,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,0,0,1,0,2,1,1,2,1,1,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,1,0,0,3,-1,1,1,2,2,1,0,2,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,1,1,0,3,-1,1,1,2,2,2,0,-2,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,3,-1,2,1,-1,2,2,0,2,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,0,1,0,2,0,2,1,2,2,1,0,2,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,9,1,0.44,1,1,0,3,-1,1,0,-1,1,2,0,-1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,0,1,0,2,-1,1,1,2,2,1,0,2,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,0,0,2,-1,-1,1,1,2,1,0,2,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,1,0,0,2,0,1,1,2,1,1,0,1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,9,0,0.38,0,1,0,0,0,1,1,1,1,1,0,-1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,2,0,2,1,2,2,1,0,-1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,2,-1,1,1,-1,2,2,0,-1,
2,6,0,7,32.8,14.5,1.26,40.4,22.0,32.2,0.0,50.1,3,9,1,0.44,1,1,0,2,-1,1,1,-1,1,1,0,-1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,1,0.44,1,1,0,2,-1,1,1,2,2,2,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,1,0.44,0,0,1,3,-1,1,0,2,2,2,0,-1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,8,1,0.3,1,0,0,2,-1,1,1,2,2,2,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,0,0.38,1,1,0,2,-1,1,1,2,2,2,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.3,1,0,0,2,-1,1,1,1,2,2,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,0,0.38,1,0,0,2,-1,1,1,1,2,1,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,11,0,0.38,1,0,0,3,-2,1,1,1,2,1,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.3,1,1,0,2,-1,-1,1,2,1,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.44,1,1,0,2,-1,1,1,2,2,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.44,1,1,0,2,-1,1,1,2,2,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,11,1,0.44,1,0,0,3,-1,1,1,2,2,1,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,0,0.38,0,1,1,2,-2,-2,0,1,2,2,0,-1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,0,0.38,1,0,0,2,0,-1,1,-1,2,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,0,0.38,1,1,0,2,-1,1,1,1,2,1,1,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,11,1,0.44,1,0,0,1,0,1,1,1,2,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,0,0.38,1,0,0,2,-2,1,1,1,2,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.3,1,0,0,2,-1,1,1,1,2,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,0,0.38,1,1,0,2,-1,-1,1,1,2,1,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.44,1,0,0,3,-2,-1,1,1,2,1,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,0,0.38,1,0,0,2,-1,-1,1,-1,2,2,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,3,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,0,0.38,1,0,0,2,-1,1,1,1,1,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.3,1,0,1,2,-1,1,1,1,2,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,11,1,0.44,1,1,0,3,-1,1,1,1,2,2,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.44,1,0,0,2,0,1,1,-1,2,2,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,11,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,0,0.38,0,1,1,2,-2,1,1,1,2,2,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,0,0.38,1,0,0,2,-1,1,1,1,2,1,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,0,0.38,1,0,0,2,-1,1,1,1,2,1,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.3,1,1,0,2,-1,1,1,1,2,2,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,0,0.38,1,1,0,2,-2,1,1,1,2,2,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,1,0.44,1,1,0,2,-1,1,1,-1,2,2,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,1,0.44,1,0,0,2,-2,-1,1,1,2,2,0,2,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,11,0,0.38,0,1,1,2,-1,-1,1,1,2,2,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,0,0.38,1,0,0,2,-2,1,1,-1,2,1,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,11,0,0.38,1,0,0,2,-1,-1,1,1,2,1,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,9,1,0.3,1,0,0,2,-1,1,1,-1,2,2,0,1,
2,6,0,8,33.3,16.1,1.42,40.4,22.0,32.2,0.0,50.1,4,10,0,0.38,1,1,0,2,-2,1,1,1,2,2,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,1,0.44,1,1,0,2,-1,1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,0,0.38,0,1,0,2,-2,1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,10,1,0.44,1,1,0,3,-2,-1,1,-1,2,1,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,1,0.44,0,1,1,2,-1,-1,1,1,2,2,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,0,0.52,0,0,1,2,-1,-2,0,1,1,2,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,0,0.52,1,1,0,3,-2,-1,0,1,2,1,1,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,1,0.44,1,0,0,2,-1,1,1,2,2,1,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,0,0.52,1,0,1,2,-1,1,1,1,2,2,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,1,0.44,1,1,0,2,-1,1,1,1,2,1,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,13,1,0.44,0,1,1,2,-1,1,1,1,2,2,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,1,0.44,1,1,0,2,-1,-1,1,2,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,0,0.38,1,0,0,2,0,1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,9,0,0.52,1,0,0,2,-1,1,1,-1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,10,1,0.44,1,0,0,2,-1,1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,1,0.44,0,1,1,3,-1,-2,0,1,2,2,1,-1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,0,0.52,1,1,0,2,-1,-1,1,1,1,1,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,10,1,0.3,1,0,0,2,-1,1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,1,0.44,1,0,0,2,-2,1,1,-1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,0,0.52,1,1,0,2,-1,1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,9,1,0.44,1,1,0,2,-1,1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,-1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,10,0,0.52,1,0,1,2,-1,1,1,1,2,1,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,0,0.38,1,0,0,2,-1,-2,1,2,2,1,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,10,0,0.52,1,0,0,2,-1,1,1,1,2,1,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,9,1,0.44,1,1,0,2,-1,1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,10,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,0,0.52,1,0,0,2,-2,1,1,1,2,2,1,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,10,0,0.52,1,1,0,2,-1,1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,1,0.44,1,1,0,2,-2,1,1,1,2,1,0,-1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,1,0.44,1,0,1,2,0,-1,1,1,2,2,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,1,0.44,1,0,0,2,-1,1,1,1,2,1,0,2,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,1,0.44,1,1,0,2,-1,-1,1,1,2,2,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,0,0.38,1,0,0,2,-2,1,1,2,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,11,1,0.3,1,0,0,2,0,-1,1,1,2,1,0,1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,12,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,-1,
2,6,0,9,33.5,15.1,1.55,40.4,22.0,32.2,0.0,50.1,5,10,1,0.44,1,1,0,2,-1,1,1,1,2,1,0,1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,1,0.53,1,1,0,2,-1,1,1,1,1,1,0,1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,1,0.44,1,1,1,3,-1,1,1,1,1,2,0,2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,1,0,0,1,-1,2,1,2,2,2,0,2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,9,0,0.52,1,1,0,0,-1,2,1,2,2,2,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,9,0,0.52,1,1,0,2,-1,2,1,-2,1,1,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,1,0.44,1,1,0,2,0,1,1,-2,1,2,0,1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,9,1,0.44,1,1,0,2,-1,1,1,2,1,1,0,2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,2,-2,2,1,1,1,1,0,2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,3,-2,1,1,1,2,2,0,2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,1,0,1,2,-1,3,0,2,2,1,0,2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,1,0,0,3,-2,2,1,2,2,1,1,2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,1,0,0,2,-1,3,1,2,2,0,0,2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,0,0,3,-2,1,1,-2,2,2,0,-2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,1,0,0,3,-2,2,1,1,1,2,0,-3,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,9,1,0.44,1,0,0,3,-2,1,1,-2,2,2,0,1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,2,-1,-1,1,-1,2,2,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,1,0,0,2,-1,-1,1,1,1,1,0,1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,9,0,0.52,1,1,0,2,-1,1,1,-2,2,1,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,1,1,0,2,-2,2,1,1,2,1,0,1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,9,0,0.52,1,1,0,2,-1,2,1,-2,1,1,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,3,-2,1,1,1,2,2,0,2,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,0,0.52,1,0,0,3,-2,2,1,1,1,2,0,-3,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,1,1,0,2,-2,2,1,1,2,1,0,1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,9,1,0.44,1,0,0,3,-1,2,1,1,1,2,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,0,0.52,1,1,0,2,-2,-1,0,-2,2,2,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,9,1,0.44,1,0,1,3,-2,-1,1,-1,1,2,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,1,0.3,1,0,0,3,-1,1,0,2,1,1,0,1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,9,1,0.53,1,0,0,2,-1,1,1,1,2,1,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,8,1,0.44,1,1,0,3,-2,1,1,2,2,2,0,-1,
2,1,0,5,32.5,18.6,1.1,40.4,22.0,32.2,0.0,50.1,3,7,1,0.44,1,1,0,2,0,1,1,-2,1,2,0,1,
